opti pro conp
   cell
      10.54220000  10.86600000  10.86600000 90.0 90.0 90.0
fractional
   Zr core   0.62500000000000000  0.25000000000000000  0.25000000000000000
   Zr core   0.12500000000000000  0.25000000000000000  0.25000000000000000
   Zr core   0.37500000000000000  0.75000000000000000  0.75000000000000000
   Zr core   0.87500000000000011  0.75000000000000000  0.75000000000000000
   Zr core   0.12500000000000000  0.25000000000000000  0.25000000000000000
   Zr core   0.62500000000000000  0.25000000000000000  0.25000000000000000
   Zr core   0.87500000000000011  0.75000000000000000  0.75000000000000000
   Zr core   0.37500000000000000  0.75000000000000000  0.75000000000000000
   Zr core   0.87500000000000011  0.08333000000000000  0.08333000000000000
   Zr core   0.37500000000000000  0.41667000000000004  0.41667000000000004
   Zr core   0.12500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.62500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.12500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.62500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.87500000000000011  0.41667000000000004  0.41667000000000004
   Zr core   0.37500000000000000  0.08333000000000000  0.08333000000000000
   Zr core   0.37500000000000000  0.08333000000000000  0.08333000000000000
   Zr core   0.87500000000000011  0.41667000000000004  0.41667000000000004
   Zr core   0.62500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.12500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.62500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.12500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.37500000000000000  0.41667000000000004  0.41667000000000004
   Zr core   0.87500000000000011  0.08333000000000000  0.08333000000000000
   Zr core   0.87500000000000011  0.08333000000000000  0.08333000000000000
   Zr core   0.37500000000000000  0.41667000000000004  0.41667000000000004
   Zr core   0.12500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.62500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.12500000000000000  0.91666999999999998  0.91666999999999998
   Zr core   0.62500000000000000  0.58333000000000002  0.58333000000000002
   Zr core   0.87500000000000011  0.41667000000000004  0.41667000000000004
   Zr core   0.37500000000000000  0.08333000000000000  0.08333000000000000
    O core   0.22222999999999998  0.08333000000000000  0.08333000000000000
    O core   0.72223000000000004  0.41667000000000004  0.41667000000000004
    O core   0.22222999999999998  0.41667000000000004  0.41667000000000004
    O core   0.72223000000000004  0.08333000000000000  0.08333000000000000
    O core   0.77776999999999996  0.91666999999999998  0.91666999999999998
    O core   0.27777000000000002  0.58333000000000002  0.58333000000000002
    O core   0.27776000000000001  0.58333000000000002  0.58333000000000002
    O core   0.77776000000000001  0.91666999999999998  0.91666999999999998
    O core   0.72223999999999999  0.08333000000000000  0.08333000000000000
    O core   0.22223999999999999  0.41667000000000004  0.41667000000000004
    O core   0.72223999999999999  0.41667000000000004  0.41667000000000004
    O core   0.22223999999999999  0.08333000000000000  0.08333000000000000
    O core   0.27776000000000001  0.91666999999999998  0.91666999999999998
    O core   0.77776000000000001  0.58333000000000002  0.58333000000000002
    O core   0.77776999999999996  0.58333000000000002  0.58333000000000002
    O core   0.27777000000000002  0.91666999999999998  0.91666999999999998
    O core   0.22222999999999998  0.08333000000000000  0.08333000000000000
    O core   0.72223000000000004  0.41667000000000004  0.41667000000000004
    O core   0.22222999999999998  0.41667000000000004  0.41667000000000004
    O core   0.72223000000000004  0.08333000000000000  0.08333000000000000
    O core   0.77776999999999996  0.91666999999999998  0.91666999999999998
    O core   0.27777000000000002  0.58333000000000002  0.58333000000000002
    O core   0.77776999999999996  0.25000000000000000  0.25000000000000000
    O core   0.27777000000000002  0.25000000000000000  0.25000000000000000
    O core   0.22222999999999998  0.75000000000000000  0.75000000000000000
    O core   0.72223000000000004  0.75000000000000000  0.75000000000000000
    O core   0.27776000000000001  0.25000000000000000  0.25000000000000000
    O core   0.77776000000000001  0.25000000000000000  0.25000000000000000
    O core   0.72223999999999999  0.75000000000000000  0.75000000000000000
    O core   0.22223999999999999  0.75000000000000000  0.75000000000000000
    O core   0.77776999999999996  0.25000000000000000  0.25000000000000000
    O core   0.27777000000000002  0.25000000000000000  0.25000000000000000
    O core   0.22222999999999998  0.75000000000000000  0.75000000000000000
    O core   0.72223000000000004  0.75000000000000000  0.75000000000000000
    O core   0.02777000000000000  0.25000000000000000  0.25000000000000000
    O core   0.52776999999999996  0.25000000000000000  0.25000000000000000
    O core   0.97223000000000004  0.75000000000000000  0.75000000000000000
    O core   0.47222999999999998  0.75000000000000000  0.75000000000000000
    O core   0.02777000000000000  0.25000000000000000  0.25000000000000000
    O core   0.52776999999999996  0.25000000000000000  0.25000000000000000
    O core   0.97223000000000004  0.75000000000000000  0.75000000000000000
    O core   0.47222999999999998  0.75000000000000000  0.75000000000000000
    O core   0.52776999999999996  0.25000000000000000  0.25000000000000000
    O core   0.02777000000000000  0.25000000000000000  0.25000000000000000
    O core   0.47222999999999998  0.75000000000000000  0.75000000000000000
    O core   0.97223000000000004  0.75000000000000000  0.75000000000000000
    O core   0.97223000000000004  0.08333000000000000  0.08333000000000000
    O core   0.47222999999999998  0.41667000000000004  0.41667000000000004
    O core   0.02777000000000000  0.58333000000000002  0.58333000000000002
    O core   0.52776999999999996  0.91666999999999998  0.91666999999999998
    O core   0.02777000000000000  0.91666999999999998  0.91666999999999998
    O core   0.52776999999999996  0.58333000000000002  0.58333000000000002
    O core   0.97223000000000004  0.41667000000000004  0.41667000000000004
    O core   0.47222999999999998  0.08333000000000000  0.08333000000000000
